lat lon depth(km) vs(km/s) vp(km/s) den(g/cm^2)
34.200000 -118.047200 93.000000 4.502800 7.664216 3.175172 
34.200000 -118.047200 94.000000 4.515900 7.686513 3.182644 
34.200000 -118.047200 95.000000 4.529100 7.708981 3.190205 
34.200000 -118.047200 96.000000 4.542700 7.732130 3.198029 
34.200000 -118.047200 97.000000 4.556800 7.756129 3.206177 
34.200000 -118.047200 98.000000 4.570800 7.779959 3.214304 
34.200000 -118.047200 99.000000 4.585200 7.804469 3.222700 
34.200000 -118.047200 100.000000 4.599800 7.829320 3.231251 
32.700000 -117.747200 0.000000 0.000000 1.500000 1.290000 
32.700000 -117.747200 1.000000 2.270100 3.863937 2.374026 
32.700000 -117.747200 2.000000 2.271300 3.865980 2.374320 
32.700000 -117.747200 3.000000 2.313500 3.937808 2.384583 
32.700000 -117.747200 4.000000 2.419300 4.117891 2.409718 
32.700000 -117.747200 5.000000 2.574600 4.382227 2.445960 
32.700000 -117.747200 6.000000 2.755500 4.690137 2.488908 
32.700000 -117.747200 7.000000 2.941600 5.006897 2.535813 
32.700000 -117.747200 8.000000 3.120000 5.310552 2.584884 
32.700000 -117.747200 9.000000 3.284200 5.590037 2.634579 
32.700000 -117.747200 10.000000 3.431200 5.840246 2.683298 
32.700000 -117.747200 11.000000 3.561300 6.061689 2.730024 
32.700000 -117.747200 12.000000 3.675100 6.255388 2.773800 
32.700000 -117.747200 13.000000 3.774000 6.423725 2.814097 
32.700000 -117.747200 14.000000 3.859800 6.569766 2.850770 
32.700000 -117.747200 15.000000 3.933900 6.695891 2.883725 
32.700000 -117.747200 16.000000 3.997500 6.804145 2.912956 
32.700000 -117.747200 17.000000 4.052300 6.897420 2.938839 
32.700000 -117.747200 18.000000 4.099000 6.976908 2.961401 
32.700000 -117.747200 19.000000 4.139200 7.045332 2.981192 
32.700000 -117.747200 20.000000 4.174000 7.104565 2.998598 
32.700000 -117.747200 21.000000 4.204500 7.156479 3.014061 
32.700000 -117.747200 22.000000 4.231800 7.202947 3.028064 
32.700000 -117.747200 23.000000 4.256700 7.245329 3.040970 
32.700000 -117.747200 24.000000 4.280000 7.284988 3.053161 
32.700000 -117.747200 25.000000 4.302600 7.323455 3.065090 
32.700000 -117.747200 26.000000 4.325200 7.361923 3.077123 
32.700000 -117.747200 27.000000 4.347800 7.400390 3.089257 
32.700000 -117.747200 28.000000 4.370700 7.439368 3.101656 
32.700000 -117.747200 29.000000 4.394100 7.479198 3.114433 
32.700000 -117.747200 30.000000 4.418100 7.520048 3.127648 
32.700000 -117.747200 31.000000 4.442500 7.561579 3.141198 
32.700000 -117.747200 32.000000 4.467100 7.603451 3.154975 
32.700000 -117.747200 33.000000 4.491800 7.645493 3.168923 
32.700000 -117.747200 34.000000 4.516300 7.687194 3.182873 
32.700000 -117.747200 35.000000 4.540400 7.728215 3.196704 
32.700000 -117.747200 36.000000 4.563800 7.768044 3.210236 
32.700000 -117.747200 37.000000 4.586000 7.805831 3.223167 
32.700000 -117.747200 38.000000 4.607300 7.842085 3.235658 
32.700000 -117.747200 39.000000 4.627200 7.875957 3.247402 
32.700000 -117.747200 40.000000 4.645600 7.907276 3.258323 
32.700000 -117.747200 41.000000 4.662300 7.935701 3.268288 
32.700000 -117.747200 42.000000 4.677400 7.961403 3.277340 
32.700000 -117.747200 43.000000 4.690600 7.983870 3.285285 
32.700000 -117.747200 44.000000 4.702000 8.003274 3.292172 
32.700000 -117.747200 45.000000 4.711400 8.019274 3.297867 
32.700000 -117.747200 46.000000 4.718900 8.032040 3.302422 
32.700000 -117.747200 47.000000 4.724700 8.041912 3.305951 
32.700000 -117.747200 48.000000 4.728800 8.048890 3.308449 
32.700000 -117.747200 49.000000 4.731000 8.052635 3.309790 
32.700000 -117.747200 50.000000 4.731500 8.053486 3.310095 
32.700000 -117.747200 51.000000 4.730600 8.051954 3.309546 
32.700000 -117.747200 52.000000 4.728100 8.047699 3.308022 
32.700000 -117.747200 53.000000 4.724100 8.040891 3.305585 
32.700000 -117.747200 54.000000 4.719000 8.032210 3.302482 
32.700000 -117.747200 55.000000 4.712600 8.021316 3.298595 
32.700000 -117.747200 56.000000 4.705000 8.008380 3.293988 
32.700000 -117.747200 57.000000 4.696400 7.993742 3.288786 
32.700000 -117.747200 58.000000 4.687100 7.977913 3.283175 
32.700000 -117.747200 59.000000 4.677000 7.960722 3.277099 
32.700000 -117.747200 60.000000 4.666300 7.942509 3.270682 
32.700000 -117.747200 61.000000 4.654900 7.923105 3.263866 
32.700000 -117.747200 62.000000 4.643200 7.903191 3.256895 
32.700000 -117.747200 63.000000 4.631000 7.882425 3.249653 
32.700000 -117.747200 64.000000 4.618800 7.861659 3.242436 
32.700000 -117.747200 65.000000 4.606200 7.840213 3.235011 
32.700000 -117.747200 66.000000 4.593700 7.818937 3.227673 
32.700000 -117.747200 67.000000 4.581100 7.797490 3.220305 
32.700000 -117.747200 68.000000 4.568600 7.776214 3.213024 
32.700000 -117.747200 69.000000 4.556300 7.755278 3.205888 
32.700000 -117.747200 70.000000 4.544300 7.734853 3.198952 
32.700000 -117.747200 71.000000 4.532500 7.714768 3.192158 
32.700000 -117.747200 72.000000 4.521200 7.695535 3.185676 
32.700000 -117.747200 73.000000 4.510200 7.676811 3.179389 
32.700000 -117.747200 74.000000 4.499900 7.659280 3.173523 
32.700000 -117.747200 75.000000 4.489900 7.642259 3.167846 
32.700000 -117.747200 76.000000 4.480700 7.626599 3.162641 
32.700000 -117.747200 77.000000 4.472100 7.611961 3.157789 
32.700000 -117.747200 78.000000 4.464000 7.598174 3.153232 
32.700000 -117.747200 79.000000 4.456900 7.586089 3.149248 
32.700000 -117.747200 80.000000 4.450300 7.574856 3.145554 
32.700000 -117.747200 81.000000 4.444500 7.564983 3.142314 
32.700000 -117.747200 82.000000 4.439600 7.556643 3.139581 
32.700000 -117.747200 83.000000 4.435400 7.549494 3.137243 
32.700000 -117.747200 84.000000 4.432200 7.544048 3.135464 
32.700000 -117.747200 85.000000 4.429700 7.539792 3.134075 
32.700000 -117.747200 86.000000 4.428400 7.537580 3.133354 
32.700000 -117.747200 87.000000 4.427700 7.536388 3.132965 
32.700000 -117.747200 88.000000 4.427700 7.536388 3.132965 
32.700000 -117.747200 89.000000 4.429000 7.538601 3.133687 
32.700000 -117.747200 90.000000 4.431200 7.542346 3.134908 
32.700000 -117.747200 91.000000 4.434200 7.547452 3.136576 
32.700000 -117.747200 92.000000 4.438100 7.554090 3.138746 
32.700000 -117.747200 93.000000 4.442900 7.562260 3.141421 
32.700000 -117.747200 94.000000 4.448700 7.572132 3.144659 
32.700000 -117.747200 95.000000 4.455300 7.583366 3.148352 
32.700000 -117.747200 96.000000 4.462900 7.596302 3.152614 
32.700000 -117.747200 97.000000 4.471500 7.610940 3.157451 
32.700000 -117.747200 98.000000 4.480900 7.626940 3.162754 
32.700000 -117.747200 99.000000 4.491300 7.644642 3.168640 
32.700000 -117.747200 100.000000 4.502300 7.663365 3.174888 
33.000000 -117.747200 0.000000 0.000000 1.500000 1.290000 
33.000000 -117.747200 1.000000 2.620900 4.461034 2.456804 
33.000000 -117.747200 2.000000 2.609300 4.441290 2.454081 
33.000000 -117.747200 3.000000 2.640500 4.494395 2.461417 
33.000000 -117.747200 4.000000 2.743500 4.669711 2.485997 
33.000000 -117.747200 5.000000 2.901500 4.938643 2.525385 
33.000000 -117.747200 6.000000 3.083500 5.248425 2.574457 
33.000000 -117.747200 7.000000 3.262400 5.552931 2.627705 
33.000000 -117.747200 8.000000 3.420400 5.821863 2.679574 
33.000000 -117.747200 9.000000 3.549100 6.040923 2.725493 
33.000000 -117.747200 10.000000 3.646200 6.206197 2.762422 
33.000000 -117.747200 11.000000 3.714100 6.321770 2.789439 
33.000000 -117.747200 12.000000 3.758000 6.396492 2.807435 
33.000000 -117.747200 13.000000 3.783100 6.439215 2.817911 
33.000000 -117.747200 14.000000 3.794900 6.459299 2.822883 
33.000000 -117.747200 15.000000 3.798400 6.465257 2.824364 
33.000000 -117.747200 16.000000 3.797000 6.462874 2.823771 
33.000000 -117.747200 17.000000 3.794100 6.457938 2.822545 
33.000000 -117.747200 18.000000 3.791400 6.453342 2.821405 
33.000000 -117.747200 19.000000 3.790600 6.451980 2.821068 
33.000000 -117.747200 20.000000 3.792000 6.454363 2.821659 
33.000000 -117.747200 21.000000 3.796900 6.462703 2.823729 
33.000000 -117.747200 22.000000 3.804600 6.475810 2.826993 
33.000000 -117.747200 23.000000 3.815500 6.494363 2.831636 
33.000000 -117.747200 24.000000 3.829800 6.518703 2.837766 
33.000000 -117.747200 25.000000 3.846700 6.547468 2.845068 
33.000000 -117.747200 26.000000 3.866700 6.581510 2.853789 
33.000000 -117.747200 27.000000 3.889200 6.619807 2.863703 
33.000000 -117.747200 28.000000 3.914000 6.662019 2.874758 
33.000000 -117.747200 29.000000 3.941100 6.708146 2.886991 
33.000000 -117.747200 30.000000 3.970200 6.757677 2.900302 
33.000000 -117.747200 31.000000 4.001600 6.811123 2.914871 
33.000000 -117.747200 32.000000 4.034300 6.866782 2.930267 
33.000000 -117.747200 33.000000 4.069000 6.925845 2.946854 
33.000000 -117.747200 34.000000 4.104900 6.986950 2.964284 
33.000000 -117.747200 35.000000 4.141700 7.049588 2.982434 
33.000000 -117.747200 36.000000 4.179600 7.114097 3.001423 
33.000000 -117.747200 37.000000 4.217800 7.179117 3.020864 
33.000000 -117.747200 38.000000 4.256300 7.244648 3.040761 
33.000000 -117.747200 39.000000 4.294800 7.310179 3.060961 
33.000000 -117.747200 40.000000 4.332500 7.374348 3.081031 
33.000000 -117.747200 41.000000 4.369800 7.437837 3.101167 
33.000000 -117.747200 42.000000 4.405800 7.499112 3.120861 
33.000000 -117.747200 43.000000 4.440700 7.558515 3.140194 
33.000000 -117.747200 44.000000 4.474000 7.615195 3.158860 
33.000000 -117.747200 45.000000 4.505300 7.668471 3.176596 
33.000000 -117.747200 46.000000 4.534800 7.718683 3.193480 
33.000000 -117.747200 47.000000 4.562000 7.764980 3.209192 
33.000000 -117.747200 48.000000 4.587000 7.807533 3.223752 
33.000000 -117.747200 49.000000 4.609500 7.845830 3.236953 
33.000000 -117.747200 50.000000 4.629600 7.880042 3.248823 
33.000000 -117.747200 51.000000 4.647300 7.910169 3.259336 
33.000000 -117.747200 52.000000 4.662400 7.935871 3.268348 
33.000000 -117.747200 53.000000 4.675000 7.957317 3.275898 
33.000000 -117.747200 54.000000 4.685300 7.974849 3.282091 
33.000000 -117.747200 55.000000 4.693000 7.987955 3.286733 
33.000000 -117.747200 56.000000 4.698700 7.997657 3.290176 
33.000000 -117.747200 57.000000 4.702100 8.003444 3.292232 
33.000000 -117.747200 58.000000 4.703400 8.005657 3.293019 
33.000000 -117.747200 59.000000 4.702900 8.004806 3.292716 
33.000000 -117.747200 60.000000 4.700500 8.000721 3.291264 
33.000000 -117.747200 61.000000 4.696400 7.993742 3.288786 
33.000000 -117.747200 62.000000 4.690900 7.984381 3.285466 
33.000000 -117.747200 63.000000 4.683900 7.972466 3.281248 
33.000000 -117.747200 64.000000 4.675800 7.958679 3.276379 
33.000000 -117.747200 65.000000 4.666400 7.942679 3.270742 
33.000000 -117.747200 66.000000 4.656300 7.925488 3.264702 
33.000000 -117.747200 67.000000 4.645500 7.907106 3.258264 
33.000000 -117.747200 68.000000 4.633800 7.887191 3.251313 
33.000000 -117.747200 69.000000 4.621800 7.866766 3.244208 
33.000000 -117.747200 70.000000 4.609200 7.845319 3.236776 
33.000000 -117.747200 71.000000 4.596500 7.823703 3.229314 
33.000000 -117.747200 72.000000 4.583400 7.801405 3.221648 
33.000000 -117.747200 73.000000 4.570600 7.779618 3.214187 
33.000000 -117.747200 74.000000 4.557800 7.757831 3.206757 
33.000000 -117.747200 75.000000 4.545100 7.736215 3.199414 
33.000000 -117.747200 76.000000 4.532800 7.715279 3.192330 
33.000000 -117.747200 77.000000 4.520700 7.694683 3.185390 
33.000000 -117.747200 78.000000 4.509000 7.674769 3.178705 
33.000000 -117.747200 79.000000 4.498300 7.656556 3.172613 
33.000000 -117.747200 80.000000 4.487900 7.638855 3.166713 
33.000000 -117.747200 81.000000 4.478000 7.622004 3.161116 
33.000000 -117.747200 82.000000 4.469000 7.606685 3.156043 
33.000000 -117.747200 83.000000 4.460900 7.592898 3.151492 
33.000000 -117.747200 84.000000 4.453500 7.580302 3.147344 
33.000000 -117.747200 85.000000 4.447200 7.569579 3.143821 
33.000000 -117.747200 86.000000 4.441600 7.560047 3.140696 
33.000000 -117.747200 87.000000 4.437200 7.552558 3.138245 
33.000000 -117.747200 88.000000 4.433800 7.546771 3.136353 
33.000000 -117.747200 89.000000 4.431400 7.542686 3.135020 
33.000000 -117.747200 90.000000 4.430000 7.540303 3.134242 
33.000000 -117.747200 91.000000 4.429700 7.539792 3.134075 
33.000000 -117.747200 92.000000 4.430600 7.541324 3.134575 
33.000000 -117.747200 93.000000 4.432600 7.544728 3.135686 
33.000000 -117.747200 94.000000 4.435700 7.550005 3.137410 
33.000000 -117.747200 95.000000 4.440000 7.557324 3.139804 
33.000000 -117.747200 96.000000 4.445400 7.566515 3.142816 
33.000000 -117.747200 97.000000 4.451800 7.577409 3.146393 
33.000000 -117.747200 98.000000 4.459600 7.590685 3.150762 
33.000000 -117.747200 99.000000 4.468400 7.605664 3.155706 
33.000000 -117.747200 100.000000 4.478500 7.622855 3.161398 
33.300000 -117.747200 0.000000 0.000000 1.500000 1.290000 
33.300000 -117.747200 1.000000 2.583400 4.397205 2.448016 
33.300000 -117.747200 2.000000 2.602200 4.429205 2.452416 
33.300000 -117.747200 3.000000 2.691300 4.580862 2.473459 
33.300000 -117.747200 4.000000 2.877100 4.897112 2.519134 
33.300000 -117.747200 5.000000 3.126800 5.322126 2.586850 
33.300000 -117.747200 6.000000 3.393400 5.775906 2.670367 
33.300000 -117.747200 7.000000 3.641100 6.197516 2.760432 
33.300000 -117.747200 8.000000 3.850400 6.553766 2.846674 
33.300000 -117.747200 9.000000 4.014900 6.833761 2.921105 
33.300000 -117.747200 10.000000 4.135500 7.039035 2.979356 
33.300000 -117.747200 11.000000 4.218000 7.179458 3.020966 
33.300000 -117.747200 12.000000 4.269100 7.266435 3.047444 
33.300000 -117.747200 13.000000 4.295900 7.312051 3.061543 
33.300000 -117.747200 14.000000 4.305200 7.327881 3.066469 
33.300000 -117.747200 15.000000 4.302300 7.322945 3.064931 
33.300000 -117.747200 16.000000 4.292100 7.305583 3.059535 
33.300000 -117.747200 17.000000 4.278300 7.282094 3.052267 
33.300000 -117.747200 18.000000 4.263300 7.256563 3.044412 
33.300000 -117.747200 19.000000 4.249300 7.232734 3.037121 
33.300000 -117.747200 20.000000 4.237500 7.212649 3.031007 
33.300000 -117.747200 21.000000 4.229000 7.198181 3.026621 
33.300000 -117.747200 22.000000 4.224400 7.190351 3.024253 
33.300000 -117.747200 23.000000 4.223100 7.188139 3.023585 
33.300000 -117.747200 24.000000 4.225800 7.192734 3.024973 
33.300000 -117.747200 25.000000 4.231600 7.202606 3.027961 
33.300000 -117.747200 26.000000 4.240300 7.217415 3.032455 
33.300000 -117.747200 27.000000 4.251400 7.236308 3.038212 
33.300000 -117.747200 28.000000 4.264500 7.258605 3.045039 
33.300000 -117.747200 29.000000 4.279300 7.283797 3.052793 
33.300000 -117.747200 30.000000 4.295000 7.310519 3.061067 
33.300000 -117.747200 31.000000 4.311300 7.338264 3.069710 
33.300000 -117.747200 32.000000 4.327600 7.366008 3.078407 
33.300000 -117.747200 33.000000 4.343900 7.393752 3.087156 
33.300000 -117.747200 34.000000 4.359500 7.420305 3.095579 
33.300000 -117.747200 35.000000 4.374300 7.445496 3.103615 
33.300000 -117.747200 36.000000 4.388100 7.468985 3.111147 
33.300000 -117.747200 37.000000 4.400300 7.489751 3.117836 
33.300000 -117.747200 38.000000 4.411400 7.508644 3.123948 
33.300000 -117.747200 39.000000 4.420900 7.524814 3.129197 
33.300000 -117.747200 40.000000 4.428600 7.537920 3.133465 
33.300000 -117.747200 41.000000 4.434600 7.548133 3.136798 
33.300000 -117.747200 42.000000 4.438800 7.555281 3.139136 
33.300000 -117.747200 43.000000 4.441400 7.559707 3.140585 
33.300000 -117.747200 44.000000 4.442300 7.561239 3.141086 
33.300000 -117.747200 45.000000 4.441300 7.559537 3.140529 
33.300000 -117.747200 46.000000 4.438800 7.555281 3.139136 
33.300000 -117.747200 47.000000 4.434600 7.548133 3.136798 
33.300000 -117.747200 48.000000 4.429100 7.538771 3.133742 
33.300000 -117.747200 49.000000 4.422100 7.526856 3.129861 
33.300000 -117.747200 50.000000 4.413800 7.512729 3.125272 
33.300000 -117.747200 51.000000 4.404300 7.496559 3.120036 
33.300000 -117.747200 52.000000 4.393600 7.478347 3.114159 
33.300000 -117.747200 53.000000 4.382100 7.458772 3.107867 
33.300000 -117.747200 54.000000 4.369700 7.437666 3.101113 
33.300000 -117.747200 55.000000 4.356300 7.414858 3.093848 
33.300000 -117.747200 56.000000 4.342600 7.391539 3.086456 
33.300000 -117.747200 57.000000 4.328200 7.367029 3.078728 
33.300000 -117.747200 58.000000 4.313500 7.342008 3.070881 
33.300000 -117.747200 59.000000 4.298300 7.316136 3.062813 
33.300000 -117.747200 60.000000 4.283000 7.290094 3.054738 
33.300000 -117.747200 61.000000 4.267600 7.263882 3.046659 
33.300000 -117.747200 62.000000 4.252200 7.237670 3.038628 
33.300000 -117.747200 63.000000 4.237100 7.211968 3.030800 
33.300000 -117.747200 64.000000 4.222100 7.186436 3.023071 
33.300000 -117.747200 65.000000 4.207400 7.161416 3.015541 
33.300000 -117.747200 66.000000 4.193100 7.137076 3.008259 
33.300000 -117.747200 67.000000 4.179200 7.113416 3.001221 
33.300000 -117.747200 68.000000 4.165900 7.090778 2.994524 
33.300000 -117.747200 69.000000 4.153500 7.069672 2.988314 
33.300000 -117.747200 70.000000 4.141400 7.049077 2.982285 
33.300000 -117.747200 71.000000 4.130200 7.030013 2.976732 
33.300000 -117.747200 72.000000 4.120100 7.012822 2.971746 
33.300000 -117.747200 73.000000 4.110700 6.996822 2.967126 
33.300000 -117.747200 74.000000 4.102100 6.982184 2.962915 
33.300000 -117.747200 75.000000 4.094600 6.969419 2.959255 
33.300000 -117.747200 76.000000 4.088200 6.958525 2.956142 
33.300000 -117.747200 77.000000 4.082900 6.949504 2.953570 
33.300000 -117.747200 78.000000 4.078600 6.942185 2.951488 
33.300000 -117.747200 79.000000 4.075600 6.937079 2.950038 
33.300000 -117.747200 80.000000 4.073800 6.934015 2.949169 
33.300000 -117.747200 81.000000 4.073200 6.932994 2.948879 
33.300000 -117.747200 82.000000 4.073600 6.933675 2.949072 
33.300000 -117.747200 83.000000 4.075400 6.936738 2.949941 
33.300000 -117.747200 84.000000 4.078500 6.942015 2.951440 
33.300000 -117.747200 85.000000 4.082800 6.949334 2.953522 
33.300000 -117.747200 86.000000 4.088500 6.959036 2.956288 
33.300000 -117.747200 87.000000 4.095500 6.970951 2.959694 
33.300000 -117.747200 88.000000 4.103700 6.984908 2.963697 
33.300000 -117.747200 89.000000 4.113300 7.001248 2.968402 
33.300000 -117.747200 90.000000 4.124000 7.019460 2.973669 
33.300000 -117.747200 91.000000 4.136300 7.040396 2.979753 
33.300000 -117.747200 92.000000 4.149600 7.063034 2.986367 
33.300000 -117.747200 93.000000 4.164400 7.088225 2.993771 
33.300000 -117.747200 94.000000 4.180400 7.115459 3.001827 
33.300000 -117.747200 95.000000 4.197700 7.144905 3.010596 
33.300000 -117.747200 96.000000 4.216200 7.176394 3.020043 
33.300000 -117.747200 97.000000 4.236000 7.210096 3.030232 
33.300000 -117.747200 98.000000 4.257000 7.245840 3.041126 
33.300000 -117.747200 99.000000 4.279200 7.283626 3.052740 
33.300000 -117.747200 100.000000 4.302700 7.323626 3.065143 
33.600000 -117.747200 0.000000 2.275300 3.872788 2.375300 
33.600000 -117.747200 1.000000 2.304900 3.923170 2.382505 
33.600000 -117.747200 2.000000 2.390200 4.068359 2.402869 
33.600000 -117.747200 3.000000 2.563500 4.363333 2.443369 
33.600000 -117.747200 4.000000 2.803200 4.771327 2.500595 
33.600000 -117.747200 5.000000 3.068000 5.222043 2.570092 
33.600000 -117.747200 6.000000 3.322200 5.654717 2.646774 
33.600000 -117.747200 7.000000 3.545100 6.034115 2.724015 
33.600000 -117.747200 8.000000 3.728000 6.345429 2.795092 
33.600000 -117.747200 9.000000 3.870200 6.587467 2.855324 
33.600000 -117.747200 10.000000 3.975800 6.767209 2.902885 
33.600000 -117.747200 11.000000 4.050500 6.894356 2.937979 
33.600000 -117.747200 12.000000 4.100000 6.978610 2.961889 
33.600000 -117.747200 13.000000 4.131000 7.031375 2.977127 
33.600000 -117.747200 14.000000 4.148000 7.060311 2.985569 
33.600000 -117.747200 15.000000 4.155600 7.073247 2.989363 
33.600000 -117.747200 16.000000 4.157700 7.076821 2.990414 
33.600000 -117.747200 17.000000 4.156700 7.075119 2.989913 
33.600000 -117.747200 18.000000 4.154900 7.072055 2.989013 
33.600000 -117.747200 19.000000 4.153600 7.069843 2.988364 
33.600000 -117.747200 20.000000 4.154300 7.071034 2.988713 
33.600000 -117.747200 21.000000 4.156900 7.075459 2.990013 
33.600000 -117.747200 22.000000 4.162400 7.084821 2.992768 
33.600000 -117.747200 23.000000 4.170200 7.098097 2.996685 
33.600000 -117.747200 24.000000 4.180500 7.115629 3.001877 
33.600000 -117.747200 25.000000 4.193000 7.136905 3.008208 
33.600000 -117.747200 26.000000 4.207500 7.161586 3.015592 
33.600000 -117.747200 27.000000 4.223400 7.188649 3.023739 
33.600000 -117.747200 28.000000 4.240400 7.217585 3.032507 
33.600000 -117.747200 29.000000 4.258000 7.247542 3.041647 
33.600000 -117.747200 30.000000 4.276100 7.278350 3.051112 
33.600000 -117.747200 31.000000 4.294100 7.308988 3.060591 
33.600000 -117.747200 32.000000 4.311900 7.339285 3.070029 
33.600000 -117.747200 33.000000 4.329100 7.368561 3.079210 
33.600000 -117.747200 34.000000 4.345300 7.396135 3.087910 
33.600000 -117.747200 35.000000 4.360800 7.422518 3.096283 
33.600000 -117.747200 36.000000 4.375000 7.446687 3.103996 
33.600000 -117.747200 37.000000 4.388000 7.468815 3.111092 
33.600000 -117.747200 38.000000 4.399600 7.488559 3.117451 
33.600000 -117.747200 39.000000 4.409700 7.505750 3.123010 
33.600000 -117.747200 40.000000 4.418500 7.520729 3.127869 
33.600000 -117.747200 41.000000 4.425700 7.532984 3.131856 
33.600000 -117.747200 42.000000 4.431500 7.542856 3.135075 
33.600000 -117.747200 43.000000 4.436100 7.550686 3.137633 
33.600000 -117.747200 44.000000 4.438900 7.555452 3.139192 
33.600000 -117.747200 45.000000 4.440600 7.558345 3.140139 
33.600000 -117.747200 46.000000 4.441100 7.559196 3.140417 
33.600000 -117.747200 47.000000 4.440200 7.557664 3.139916 
33.600000 -117.747200 48.000000 4.438400 7.554601 3.138913 
33.600000 -117.747200 49.000000 4.435300 7.549324 3.137188 
33.600000 -117.747200 50.000000 4.431400 7.542686 3.135020 
33.600000 -117.747200 51.000000 4.426600 7.534516 3.132355 
33.600000 -117.747200 52.000000 4.421100 7.525154 3.129308 
33.600000 -117.747200 53.000000 4.414900 7.514601 3.125880 
33.600000 -117.747200 54.000000 4.408100 7.503027 3.122128 
33.600000 -117.747200 55.000000 4.400900 7.490772 3.118166 
33.600000 -117.747200 56.000000 4.393100 7.477496 3.113885 
33.600000 -117.747200 57.000000 4.385100 7.463879 3.109506 
33.600000 -117.747200 58.000000 4.377100 7.450262 3.105140 
33.600000 -117.747200 59.000000 4.368500 7.435624 3.100461 
33.600000 -117.747200 60.000000 4.360100 7.421326 3.095904 
33.600000 -117.747200 61.000000 4.351600 7.406858 3.091308 
33.600000 -117.747200 62.000000 4.343400 7.392901 3.086887 
33.600000 -117.747200 63.000000 4.335200 7.378944 3.082480 
33.600000 -117.747200 64.000000 4.327100 7.365157 3.078139 
33.600000 -117.747200 65.000000 4.319400 7.352051 3.074025 
33.600000 -117.747200 66.000000 4.312000 7.339455 3.070083 
33.600000 -117.747200 67.000000 4.305100 7.327711 3.066416 
33.600000 -117.747200 68.000000 4.298500 7.316477 3.062918 
33.600000 -117.747200 69.000000 4.292600 7.306434 3.059799 
33.600000 -117.747200 70.000000 4.286900 7.296732 3.056792 
33.600000 -117.747200 71.000000 4.282000 7.288392 3.054212 
33.600000 -117.747200 72.000000 4.277700 7.281073 3.051952 
33.600000 -117.747200 73.000000 4.274000 7.274775 3.050011 
33.600000 -117.747200 74.000000 4.270900 7.269499 3.048386 
33.600000 -117.747200 75.000000 4.268800 7.265924 3.047287 
33.600000 -117.747200 76.000000 4.267100 7.263031 3.046398 
33.600000 -117.747200 77.000000 4.266200 7.261499 3.045927 
33.600000 -117.747200 78.000000 4.266200 7.261499 3.045927 
33.600000 -117.747200 79.000000 4.267000 7.262861 3.046345 
33.600000 -117.747200 80.000000 4.268600 7.265584 3.047182 
33.600000 -117.747200 81.000000 4.270800 7.269329 3.048334 
33.600000 -117.747200 82.000000 4.274000 7.274775 3.050011 
33.600000 -117.747200 83.000000 4.278000 7.281584 3.052110 
33.600000 -117.747200 84.000000 4.282900 7.289924 3.054686 
33.600000 -117.747200 85.000000 4.288600 7.299626 3.057688 
33.600000 -117.747200 86.000000 4.295000 7.310519 3.061067 
33.600000 -117.747200 87.000000 4.302500 7.323285 3.065037 
33.600000 -117.747200 88.000000 4.310600 7.337072 3.069338 
33.600000 -117.747200 89.000000 4.319600 7.352391 3.074132 
33.600000 -117.747200 90.000000 4.329700 7.369582 3.079531 
33.600000 -117.747200 91.000000 4.340300 7.387625 3.085219 
33.600000 -117.747200 92.000000 4.351900 7.407369 3.091470 
33.600000 -117.747200 93.000000 4.364200 7.428305 3.098127 
33.600000 -117.747200 94.000000 4.377300 7.450602 3.105249 
33.600000 -117.747200 95.000000 4.391300 7.474432 3.112898 
33.600000 -117.747200 96.000000 4.406000 7.499453 3.120971 
33.600000 -117.747200 97.000000 4.421400 7.525665 3.129474 
33.600000 -117.747200 98.000000 4.437700 7.553409 3.138523 
33.600000 -117.747200 99.000000 4.454900 7.582685 3.148128 
33.600000 -117.747200 100.000000 4.472600 7.612812 3.158071 
33.900000 -117.747200 0.000000 2.135000 3.633983 2.339695 
33.900000 -117.747200 1.000000 2.167300 3.688961 2.348146 
33.900000 -117.747200 2.000000 2.254500 3.837384 2.370184 
33.900000 -117.747200 3.000000 2.416300 4.112784 2.409013 
33.900000 -117.747200 4.000000 2.624000 4.466310 2.457532 
33.900000 -117.747200 5.000000 2.838200 4.830900 2.509305 
33.900000 -117.747200 6.000000 3.031200 5.159406 2.559877 
33.900000 -117.747200 7.000000 3.191500 5.432252 2.605945 
33.900000 -117.747200 8.000000 3.317800 5.647227 2.645348 
33.900000 -117.747200 9.000000 3.414500 5.811820 2.677550 
33.900000 -117.747200 10.000000 3.487900 5.936755 2.703234 
33.900000 -117.747200 11.000000 3.544300 6.032753 2.723719 
33.900000 -117.747200 12.000000 3.589000 6.108837 2.740427 
33.900000 -117.747200 13.000000 3.626600 6.172836 2.754807 
33.900000 -117.747200 14.000000 3.659900 6.229516 2.767793 
33.900000 -117.747200 15.000000 3.691400 6.283132 2.780297 
33.900000 -117.747200 16.000000 3.722500 6.336067 2.792850 
33.900000 -117.747200 17.000000 3.753700 6.389173 2.805654 
33.900000 -117.747200 18.000000 3.785700 6.443640 2.819004 
33.900000 -117.747200 19.000000 3.818500 6.499469 2.832918 
33.900000 -117.747200 20.000000 3.852100 6.556659 2.847414 
33.900000 -117.747200 21.000000 3.886100 6.614531 2.862331 
33.900000 -117.747200 22.000000 3.920100 6.672402 2.877498 
33.900000 -117.747200 23.000000 3.954300 6.730614 2.893006 
